location_id,date,product_id,sold_qty
10,23/12/2021,4,647
10,02/05/2021,4,1515
4,16/10/2021,22,638
7,26/10/2021,4,326
9,29/05/2021,23,1981
2,21/02/2021,22,1520
3,19/01/2021,23,1810
6,19/11/2021,7,881
7,20/06/2021,15,1956
8,03/07/2021,7,916
7,16/03/2021,19,1786
9,27/08/2021,21,913
4,21/06/2021,12,1201
8,18/12/2021,21,829
7,31/01/2021,29,480
3,09/05/2021,15,1535
4,02/02/2021,6,312
4,04/09/2021,4,366
3,30/12/2021,6,567
7,03/01/2021,19,1326
1,12/05/2021,2,1743
1,17/09/2021,12,1083
4,13/12/2021,21,1526
5,19/09/2021,20,1546
6,12/07/2021,9,1332
6,19/03/2021,5,1827
7,04/12/2021,7,152
1,30/10/2021,11,1575
4,10/08/2021,3,1177
8,14/05/2021,17,330
8,21/08/2021,21,679
7,29/05/2021,19,317
4,11/06/2021,3,1695
4,04/03/2021,4,1270
5,26/07/2021,27,1428
1,13/05/2021,21,1789
1,25/12/2021,25,1014
2,01/03/2021,3,600
3,01/05/2021,29,1178
9,12/03/2021,13,496
2,21/09/2021,9,354
5,10/01/2021,16,1663
9,12/04/2021,2,1436
5,27/07/2021,11,794
6,12/01/2021,12,830
1,10/05/2021,9,154
4,31/10/2021,30,788
7,18/06/2021,29,612
7,10/08/2021,2,616
2,09/01/2021,15,661
9,29/08/2021,21,1552
4,04/01/2021,30,629
9,25/01/2021,8,1372
5,19/05/2021,9,1183
3,14/11/2021,17,322
3,13/06/2021,2,1059
2,09/12/2021,5,1684
1,04/01/2021,8,103
6,17/08/2021,12,567
10,22/04/2021,12,1079
6,10/12/2021,8,479
7,03/12/2021,10,1089
7,27/01/2021,30,1761
10,03/10/2021,30,1799
5,05/02/2021,25,1499
2,12/06/2021,9,100
10,11/04/2021,20,1461
8,12/02/2021,25,1199
6,12/09/2021,3,101
10,12/07/2021,21,478
8,09/10/2021,3,1405
9,02/01/2021,23,681
7,20/02/2021,26,1741
4,09/03/2021,25,1468
9,15/07/2021,11,1134
3,27/07/2021,5,198
1,14/06/2021,30,1276
8,10/08/2021,14,924
4,04/03/2021,26,1099
4,24/04/2021,3,1757
8,25/11/2021,7,1490
2,01/05/2021,27,1117
9,10/07/2021,5,360
3,27/01/2021,5,1868
9,20/02/2021,28,1146
2,22/01/2021,20,1529
5,21/06/2021,8,1430
6,25/09/2021,8,1945
5,07/09/2021,12,1058
6,01/04/2021,15,526
7,17/05/2021,21,784
4,23/02/2021,5,1367
4,03/04/2021,17,1494
10,27/03/2021,27,1892
3,25/11/2021,5,233
6,18/03/2021,25,1547
7,11/06/2021,16,390
4,28/12/2021,7,95
1,21/05/2021,5,41
3,18/01/2021,6,1444
7,20/10/2021,26,1666
10,06/05/2021,27,678
5,08/06/2021,26,217
1,09/09/2021,7,580
7,28/09/2021,9,1056
4,02/08/2021,19,642
6,08/12/2021,8,464
2,13/02/2021,10,295
3,22/03/2021,15,1761
2,20/08/2021,12,554
6,04/05/2021,26,1267
8,09/10/2021,11,1202
8,19/10/2021,27,1848
2,20/04/2021,12,903
6,29/08/2021,10,362
1,19/02/2021,30,53
7,24/04/2021,24,1611
3,27/10/2021,27,859
10,18/06/2021,23,756
8,05/07/2021,8,1872
4,27/12/2021,21,1811
3,31/10/2021,9,616
2,01/08/2021,14,872
10,15/04/2021,17,1304
6,02/08/2021,20,1095
3,25/07/2021,11,1268
7,14/08/2021,5,743
4,16/09/2021,5,1953
6,11/07/2021,13,343
2,08/12/2021,13,1198
6,17/12/2021,2,878
7,18/08/2021,4,841
10,12/07/2021,25,183
5,30/03/2021,29,844
9,15/12/2021,28,327
8,21/11/2021,3,1020
2,17/12/2021,21,1237
5,08/09/2021,28,1127
1,11/12/2021,9,670
6,19/09/2021,25,1400
7,30/07/2021,4,1356
2,26/11/2021,26,1437
1,08/10/2021,30,797
10,12/02/2021,12,615
8,23/03/2021,9,1999
3,22/05/2021,2,1213
9,24/12/2021,24,825
1,26/09/2021,21,676
6,12/07/2021,29,1647
5,21/10/2021,26,1657
4,19/07/2021,16,677
3,29/07/2021,29,997
8,08/06/2021,10,1258
7,23/03/2021,19,429
2,04/10/2021,6,625
1,03/12/2021,4,1243
4,28/10/2021,18,1140
10,16/10/2021,1,1144
1,10/04/2021,16,1199
5,18/10/2021,13,1530
1,09/06/2021,30,1353
9,30/08/2021,23,1251
9,09/03/2021,19,589
2,06/08/2021,15,295
2,12/09/2021,15,1983
10,05/05/2021,24,833
9,17/04/2021,29,133
2,07/11/2021,27,685
7,04/03/2021,8,1571
10,18/12/2021,7,1571
9,02/02/2021,21,1570
1,28/03/2021,2,329
8,26/08/2021,13,1063
4,21/12/2021,27,189
9,03/06/2021,22,1672
5,05/02/2021,15,692
3,07/07/2021,8,376
2,15/10/2021,14,1113
8,06/09/2021,25,818
4,03/11/2021,21,1020
3,26/02/2021,23,1304
9,22/10/2021,23,1961
10,14/06/2021,22,301
2,29/08/2021,17,1702
10,15/11/2021,29,682
8,07/06/2021,1,215
2,06/08/2021,20,524
8,14/12/2021,6,1828
9,17/04/2021,28,1714
5,01/03/2021,27,260
4,20/01/2021,25,1225
3,14/07/2021,23,779
1,28/09/2021,12,1908
1,15/12/2021,27,1181
1,11/08/2021,19,1507
3,27/05/2021,11,640
9,06/09/2021,22,1108
9,26/07/2021,15,1173
5,31/12/2021,27,1856
8,22/10/2021,5,1032
10,27/06/2021,4,460
4,23/06/2021,5,1924
7,11/03/2021,20,1390
7,24/06/2021,20,334
4,10/08/2021,30,412
5,12/08/2021,26,450
7,28/01/2021,15,1748
8,01/01/2022,13,1666
7,12/06/2021,9,1312
6,04/03/2021,20,260
10,20/12/2021,27,1058
1,05/09/2021,15,364
10,07/06/2021,27,1081
9,24/01/2021,7,1875
3,17/10/2021,1,262
8,24/03/2021,7,71
9,16/07/2021,28,1736
8,12/03/2021,3,1518
8,21/08/2021,3,1600
2,16/10/2021,2,144
7,10/11/2021,11,1582
9,26/10/2021,8,1032
8,27/12/2021,1,1664
1,01/06/2021,22,453
4,13/02/2021,27,1744
4,19/12/2021,12,957
7,08/05/2021,27,1355
3,03/08/2021,19,1736
8,08/08/2021,1,394
5,07/09/2021,6,298
6,29/04/2021,29,1789
1,09/07/2021,25,365
1,09/11/2021,16,1854
2,31/12/2021,25,1624
8,02/12/2021,21,1547
9,20/04/2021,9,403
7,03/11/2021,22,1368
1,04/06/2021,16,1268
1,26/08/2021,5,256
5,03/08/2021,16,1152
1,08/01/2021,18,143
8,23/03/2021,11,1222
4,11/06/2021,12,516
5,02/07/2021,14,876
1,24/11/2021,25,94
4,02/09/2021,15,311
3,14/12/2021,21,1690
2,10/12/2021,27,432
6,15/03/2021,22,1590
1,01/09/2021,11,1858
9,06/03/2021,23,684
2,25/02/2021,25,124
10,09/01/2021,11,1122
5,16/07/2021,2,1260
1,22/08/2021,3,632
2,15/06/2021,27,95
6,21/07/2021,15,1895
3,08/11/2021,19,1078
7,19/11/2021,13,621
4,30/05/2021,18,899
4,16/11/2021,27,1466
1,30/11/2021,19,1939
6,17/03/2021,6,1290
9,01/11/2021,28,260
3,15/03/2021,17,1212
6,28/03/2021,21,1508
6,15/03/2021,17,793
10,09/08/2021,7,555
9,03/03/2021,24,1127
3,17/05/2021,4,754
8,29/09/2021,12,421
3,17/06/2021,27,1335
4,17/08/2021,12,893
2,29/01/2021,12,990
8,11/06/2021,17,253
4,12/08/2021,28,325
10,05/01/2021,5,204
9,11/08/2021,7,362
8,17/01/2021,13,696
7,20/12/2021,14,463
10,20/12/2021,2,1481
4,20/07/2021,17,1706
5,06/10/2021,5,247
8,20/02/2021,6,1052
7,16/01/2021,17,387
7,06/03/2021,1,1582
5,06/08/2021,20,1384
3,07/12/2021,6,1133
10,12/04/2021,17,1279
7,15/03/2021,12,1089
2,20/08/2021,12,1047
1,13/10/2021,5,1196
4,04/08/2021,30,1348
7,08/07/2021,13,1830
10,21/08/2021,2,1038
1,19/05/2021,29,786
9,22/12/2021,23,482
9,20/06/2021,26,793
6,30/09/2021,9,781
5,14/10/2021,5,1856
1,17/02/2021,3,248
4,27/06/2021,26,744
4,30/03/2021,13,60
5,18/11/2021,24,696
6,16/04/2021,2,740
5,28/08/2021,1,187
3,25/11/2021,15,631
7,31/08/2021,17,336
5,04/02/2021,20,1966
2,02/01/2021,6,366
4,21/04/2021,20,1575
8,12/02/2021,24,1823
1,22/11/2021,8,1884
7,02/08/2021,13,1933
8,04/12/2021,23,442
1,22/03/2021,15,1487
6,11/05/2021,24,1415
8,04/06/2021,28,1057
5,27/11/2021,15,447
5,29/11/2021,15,1509
8,17/12/2021,12,354
8,14/10/2021,13,1
5,14/09/2021,17,1720
7,12/03/2021,3,162
4,06/09/2021,14,1201
10,19/11/2021,1,1288
1,01/10/2021,3,1862
1,12/07/2021,5,1508
6,27/03/2021,16,1297
1,30/08/2021,1,68
3,23/10/2021,2,826
10,28/04/2021,5,870
2,06/03/2021,28,43
5,19/08/2021,28,1950
8,05/12/2021,2,1189
6,05/12/2021,2,1128
3,26/05/2021,10,1890
4,18/01/2021,22,1514
10,26/04/2021,26,925
10,24/09/2021,16,1817
1,21/12/2021,28,1638
1,25/11/2021,30,1920
7,27/06/2021,18,571
4,02/12/2021,13,1015
5,06/10/2021,12,1243
9,21/10/2021,19,641
6,08/11/2021,30,100
4,14/01/2021,14,847
5,24/07/2021,19,948
8,08/11/2021,3,499
3,04/10/2021,3,1982
9,10/11/2021,9,2000
8,08/09/2021,20,811
4,15/02/2021,26,279
3,22/01/2021,3,708
5,23/05/2021,16,243
5,12/03/2021,28,1262
9,24/08/2021,19,475
1,07/03/2021,2,1847
8,05/09/2021,5,1508
1,18/06/2021,24,631
5,17/09/2021,17,1462
10,08/11/2021,13,1048
9,21/02/2021,20,1189
4,05/03/2021,5,298
4,25/02/2021,2,1883
5,08/01/2021,28,1835
4,11/01/2021,22,1515
1,02/10/2021,29,1696
1,07/10/2021,5,345
6,03/03/2021,21,1422
6,13/05/2021,11,815
10,15/11/2021,3,449
3,10/12/2021,30,1282
4,03/03/2021,16,837
2,22/07/2021,24,1509
9,21/04/2021,5,84
6,10/02/2021,27,1955
8,18/04/2021,6,564
7,13/12/2021,26,1705
5,03/10/2021,27,383
5,31/03/2021,19,258
6,26/09/2021,30,690
5,30/05/2021,28,392
1,15/05/2021,1,96
5,21/11/2021,25,791
5,14/02/2021,17,1546
9,11/12/2021,9,51
8,31/08/2021,27,878
4,31/01/2021,27,568
6,10/11/2021,17,199
3,19/05/2021,6,747
8,25/03/2021,6,996
7,24/12/2021,5,1702
9,15/09/2021,2,1826
4,27/08/2021,25,210
7,30/05/2021,5,1640
6,27/05/2021,28,1226
1,01/10/2021,7,1282
5,08/04/2021,5,66
7,27/05/2021,1,1993
1,19/10/2021,1,844
10,19/08/2021,8,418
4,01/11/2021,27,258
2,24/08/2021,3,99
1,06/06/2021,29,873
1,18/07/2021,22,475
3,17/06/2021,26,270
9,27/03/2021,23,1659
2,08/07/2021,30,70
7,06/02/2021,17,252
7,12/02/2021,27,199
3,23/02/2021,22,438
1,09/01/2021,6,1404
5,14/02/2021,29,1933
4,27/05/2021,11,409
3,29/08/2021,12,639
7,14/12/2021,22,1172
9,09/09/2021,7,1153
4,28/11/2021,2,1841
6,03/12/2021,8,141
6,11/09/2021,4,283
2,05/07/2021,10,466
5,20/01/2021,18,1188
1,14/08/2021,14,1695
7,12/07/2021,3,370
7,27/02/2021,8,246
9,30/11/2021,23,1857
8,27/06/2021,8,1764
9,10/05/2021,24,702
3,23/01/2021,15,696
3,18/03/2021,27,438
6,18/03/2021,3,440
1,05/08/2021,24,1632
3,01/03/2021,24,1650
3,29/04/2021,20,1265
9,13/07/2021,3,163
8,28/05/2021,20,353
6,10/06/2021,20,1859
7,03/02/2021,26,1548
9,31/01/2021,8,1955
6,26/03/2021,15,1166
7,15/08/2021,6,1429
1,29/07/2021,20,585
6,08/09/2021,14,228
2,12/04/2021,16,1469
10,08/09/2021,13,1883
6,13/05/2021,26,1782
2,07/03/2021,3,1066
7,23/12/2021,15,1348
6,08/10/2021,14,586
7,23/05/2021,10,159
10,15/03/2021,26,1034
5,28/05/2021,5,1089
7,08/11/2021,16,248
1,03/12/2021,19,10
5,15/05/2021,20,108
7,05/11/2021,25,995
5,28/07/2021,7,243
5,12/11/2021,6,773
10,11/05/2021,6,1036
3,02/09/2021,8,1271
6,05/05/2021,7,1454
5,23/09/2021,7,198
1,29/05/2021,30,1241
3,08/10/2021,17,859
10,03/03/2021,28,75
2,10/12/2021,20,1421
5,06/06/2021,16,112
6,19/07/2021,12,312
8,04/05/2021,27,733
9,25/12/2021,3,1758
7,12/01/2021,10,1385
10,01/02/2021,25,1353
4,16/07/2021,28,1438
7,12/03/2021,2,1113
6,25/11/2021,19,1431
2,05/06/2021,4,1811
1,16/01/2021,29,943
1,08/12/2021,30,1962
1,23/12/2021,29,1784
5,18/02/2021,9,494
7,15/11/2021,15,400
5,28/01/2021,17,1931
9,11/02/2021,22,1180
1,06/05/2021,10,1684
5,03/07/2021,15,1270
6,27/07/2021,2,1450
10,10/02/2021,22,256
9,23/07/2021,6,1738
5,05/05/2021,24,259
1,07/08/2021,25,1124
5,13/07/2021,15,289
3,05/04/2021,12,216
9,11/08/2021,25,602
3,16/12/2021,27,1867
1,03/10/2021,23,499
6,12/11/2021,23,710
7,16/08/2021,14,239
2,14/12/2021,16,1030
9,14/01/2021,23,1321
10,18/11/2021,6,1952
5,03/08/2021,1,1562
2,20/10/2021,26,203
4,10/08/2021,26,836
8,24/02/2021,29,121
9,23/11/2021,20,1304
10,26/02/2021,13,508
7,15/12/2021,11,1227
2,18/12/2021,1,1904
3,24/06/2021,17,1666
1,10/08/2021,30,1367
8,04/11/2021,17,1441
10,26/02/2021,16,262
4,23/05/2021,8,772
6,13/12/2021,4,472
9,28/06/2021,13,1383
3,01/10/2021,8,989
8,26/04/2021,20,1522
10,18/01/2021,15,1016
8,22/08/2021,22,1722
3,28/01/2021,28,1688
3,30/11/2021,28,1493
6,05/07/2021,22,225
3,28/06/2021,28,122
2,04/12/2021,12,361
9,26/10/2021,27,1939
10,27/07/2021,27,1736
6,21/10/2021,18,435
9,29/10/2021,15,1228
9,27/08/2021,14,1064
1,20/02/2021,26,1804
8,24/02/2021,17,1796
7,21/02/2021,27,1269
5,26/09/2021,20,218
3,19/04/2021,19,98
4,16/09/2021,15,893
2,25/03/2021,14,339
1,23/08/2021,2,160
7,13/07/2021,6,171
9,19/04/2021,1,1488
4,21/09/2021,14,1061
6,22/01/2021,20,1826
8,08/08/2021,8,1087
10,05/08/2021,26,1154
8,10/09/2021,5,58
10,08/05/2021,30,1050
6,22/06/2021,18,1692
4,25/06/2021,16,818
6,02/07/2021,27,935
10,30/11/2021,14,584
2,03/11/2021,3,2000
1,21/06/2021,29,1550
8,01/04/2021,22,1202
3,02/01/2021,2,1338
4,29/09/2021,24,850
7,18/07/2021,10,1448
9,07/08/2021,12,1338
8,07/08/2021,7,1136
7,05/02/2021,2,18
10,06/10/2021,2,1104
2,12/03/2021,9,815
3,07/07/2021,24,210
7,05/05/2021,4,605
9,27/07/2021,30,1055
9,27/04/2021,5,1799
2,12/01/2021,20,686
6,11/12/2021,20,1009
8,15/02/2021,8,894
8,23/10/2021,1,942
8,19/08/2021,14,292
4,14/04/2021,26,263
2,08/05/2021,8,309
5,23/03/2021,23,1638
10,14/10/2021,11,1220
9,22/04/2021,19,207
4,25/06/2021,15,367
3,07/07/2021,22,471
5,11/07/2021,16,1607
5,26/07/2021,1,259
1,15/12/2021,15,90
6,04/04/2021,12,722
5,28/06/2021,13,681
7,03/12/2021,13,329
10,10/10/2021,2,328
4,23/03/2021,8,1984
3,25/07/2021,22,1473
1,04/06/2021,4,1955
3,24/08/2021,4,669
8,26/08/2021,11,625
6,28/10/2021,30,350
4,12/08/2021,5,507
3,04/12/2021,29,1558
3,14/02/2021,7,25
2,02/03/2021,11,1745
3,10/05/2021,21,336
8,22/11/2021,1,27
4,20/08/2021,22,1349
6,30/11/2021,12,832
4,15/06/2021,5,425
7,08/12/2021,10,293
5,04/02/2021,17,934
3,03/10/2021,16,855
2,19/10/2021,7,618
5,08/10/2021,28,542
3,17/10/2021,8,1872
1,17/09/2021,7,335
10,07/01/2021,19,401
5,27/10/2021,29,1692
6,21/12/2021,10,42
8,13/01/2021,13,1549
2,10/11/2021,29,1779
8,24/08/2021,18,441
6,30/06/2021,22,1266
5,14/04/2021,6,1925
5,15/03/2021,10,863
5,22/05/2021,27,318
8,26/03/2021,21,486
10,31/10/2021,12,1574
3,24/04/2021,28,1104
9,15/01/2021,24,1107
2,15/11/2021,15,624
7,14/06/2021,2,1224
5,01/11/2021,9,1595
10,17/11/2021,27,1554
5,12/06/2021,13,1169
5,07/11/2021,5,1762
4,15/02/2021,14,741
4,23/03/2021,4,1
1,02/10/2021,26,488
10,27/06/2021,5,1220
1,24/09/2021,14,1658
4,29/04/2021,21,649
10,13/02/2021,17,1045
7,18/09/2021,29,702
2,26/11/2021,30,1851
4,25/12/2021,7,183
2,21/02/2021,24,187
9,21/07/2021,11,1931
2,14/12/2021,3,1173
1,27/06/2021,12,1744
8,14/09/2021,19,1247
6,23/08/2021,23,102
10,08/05/2021,20,1762
9,06/12/2021,30,544
9,29/06/2021,29,1191
6,03/04/2021,18,764
5,19/02/2021,18,1933
1,17/11/2021,2,1087
8,14/02/2021,2,515
6,05/05/2021,17,781
10,10/04/2021,4,317
7,12/10/2021,30,851
2,09/11/2021,27,1315
3,07/12/2021,12,281
9,15/03/2021,13,963
3,25/11/2021,26,396
5,08/03/2021,18,1058
3,01/05/2021,3,31
8,19/11/2021,24,648
10,13/09/2021,12,1123
6,18/07/2021,8,986
2,15/02/2021,3,1201
5,20/05/2021,17,1406
6,18/06/2021,6,1831
2,14/08/2021,21,211
5,05/06/2021,27,1135
4,12/03/2021,20,815
2,22/01/2021,17,1313
8,01/06/2021,2,423
6,10/04/2021,7,282
1,24/02/2021,5,38
8,05/02/2021,25,1014
5,08/04/2021,26,1549
6,10/01/2021,30,507
7,23/07/2021,23,1800
7,23/08/2021,9,1195
1,07/12/2021,6,789
2,01/10/2021,25,1550
9,17/11/2021,29,1453
1,12/05/2021,28,193
3,14/03/2021,20,1247
10,22/03/2021,14,447
5,03/04/2021,21,497
8,08/03/2021,28,879
8,25/04/2021,4,1725
6,25/08/2021,19,1244
8,04/04/2021,28,722
8,05/06/2021,26,1588
6,11/02/2021,19,422
8,30/04/2021,2,1948
1,20/01/2021,28,986
1,16/01/2021,4,1749
10,17/09/2021,26,1599
6,14/02/2021,19,540
9,09/02/2021,28,1714
4,11/05/2021,19,1396
1,03/08/2021,3,504
10,13/09/2021,26,296
6,02/10/2021,22,509
5,02/08/2021,1,1751
10,29/07/2021,2,152
3,25/08/2021,23,1393
7,29/12/2021,16,1479
8,19/03/2021,17,1321
8,12/10/2021,28,55
1,09/12/2021,24,1441
6,14/06/2021,17,341
5,24/06/2021,8,906
10,20/04/2021,19,1631
9,09/09/2021,2,1289
10,16/12/2021,7,1000
10,24/11/2021,10,318
8,21/11/2021,11,1745
2,04/02/2021,22,1432
6,14/08/2021,27,465
8,27/12/2021,8,981
8,26/08/2021,7,442
9,06/02/2021,14,1496
8,13/08/2021,15,1897
8,22/10/2021,29,331
8,30/06/2021,24,1662
7,30/01/2021,28,1039
2,01/02/2021,7,1603
1,19/05/2021,27,608
4,27/09/2021,2,1531
4,06/11/2021,7,1082
8,20/11/2021,11,1065
4,23/05/2021,12,1970
1,24/11/2021,18,1770
8,27/02/2021,16,1764
8,06/05/2021,22,1629
10,23/11/2021,22,1674
3,23/05/2021,8,1855
7,07/02/2021,24,913
8,21/01/2021,10,1597
9,21/03/2021,12,1922
9,14/04/2021,17,1137
3,30/08/2021,23,1639
7,27/09/2021,7,341
1,04/07/2021,15,445
9,15/12/2021,6,1441
5,15/12/2021,8,899
7,18/11/2021,9,1078
9,13/04/2021,14,1370
4,04/05/2021,9,1163
8,24/02/2021,18,1786
9,15/08/2021,4,579
1,27/08/2021,25,1881
8,01/06/2021,20,541
10,26/04/2021,22,1339
7,27/06/2021,14,1519
5,04/01/2021,9,749
10,11/04/2021,17,631
8,08/03/2021,19,1232
8,03/07/2021,18,852
10,14/02/2021,2,1702
6,07/07/2021,13,244
9,24/07/2021,26,1231
3,26/09/2021,27,1945
1,25/09/2021,27,963
1,09/11/2021,26,973
6,10/11/2021,17,508
2,21/04/2021,16,64
10,04/07/2021,16,1588
7,10/06/2021,6,263
10,23/08/2021,7,1239
6,25/06/2021,24,296
7,08/07/2021,13,1361
9,01/11/2021,15,677
1,11/11/2021,23,1287
9,19/01/2021,23,1361
3,03/10/2021,14,489
3,20/02/2021,7,851
6,05/09/2021,6,1839
10,11/05/2021,27,578
6,16/03/2021,23,479
5,01/04/2021,9,757
7,16/07/2021,8,1313
5,25/08/2021,4,260
6,19/01/2021,26,935
5,20/07/2021,21,720
7,22/07/2021,16,1549
6,27/09/2021,9,149
3,17/03/2021,15,253
3,03/04/2021,9,1531
2,01/09/2021,4,90
8,09/03/2021,28,294
7,26/02/2021,19,906
5,03/12/2021,17,1820
8,10/07/2021,28,1450
5,08/08/2021,18,1003
5,30/07/2021,5,394
2,18/01/2021,10,134
7,07/04/2021,26,1559
9,16/04/2021,19,494
7,22/10/2021,22,1863
5,28/03/2021,7,1396
10,07/06/2021,1,1116
1,17/02/2021,20,1847
8,23/10/2021,20,489
7,21/10/2021,3,735
10,21/01/2021,10,1266
2,12/04/2021,26,1796
9,03/04/2021,24,1840
8,28/08/2021,5,44
1,31/10/2021,16,1806
4,18/10/2021,17,1168
4,22/05/2021,28,1876
1,21/04/2021,24,1739
7,17/05/2021,3,1702
4,04/05/2021,24,918
7,16/08/2021,22,791
1,10/09/2021,7,1492
6,06/03/2021,26,449
10,15/07/2021,17,591
9,24/08/2021,18,932
3,15/12/2021,12,987
10,01/09/2021,25,892
8,08/07/2021,4,1970
5,19/09/2021,14,941
4,14/01/2021,22,99
8,28/10/2021,7,815
4,26/02/2021,11,1007
9,27/08/2021,18,310
6,02/01/2021,28,525
10,03/05/2021,1,1364
1,01/11/2021,12,692
3,03/01/2021,24,115
3,29/11/2021,21,1800
5,06/10/2021,29,1777
4,28/09/2021,1,601
4,19/05/2021,12,1672
3,15/03/2021,5,1153
7,23/09/2021,29,274
8,08/03/2021,22,1940
10,10/07/2021,27,680
2,29/06/2021,15,601
3,25/02/2021,25,1924
8,19/07/2021,24,71
5,17/11/2021,8,626
1,28/01/2021,15,1391
8,14/03/2021,3,1489
1,11/11/2021,21,663
4,24/12/2021,3,1531
5,17/03/2021,19,853
5,04/11/2021,7,1740
5,14/11/2021,2,1775
8,06/05/2021,3,381
1,10/06/2021,25,1579
3,07/01/2021,19,1252
6,17/11/2021,2,1736
2,13/01/2021,25,1448
3,01/06/2021,25,1283
7,03/01/2021,2,1504
2,12/10/2021,3,1981
2,28/07/2021,24,1501
2,05/04/2021,28,758
5,17/03/2021,23,1007
5,14/07/2021,11,1488
7,01/09/2021,13,1633
2,08/03/2021,29,905
1,26/09/2021,13,1511
3,14/07/2021,1,596
5,31/01/2021,27,749
9,31/12/2021,9,802
4,07/05/2021,4,184
2,16/05/2021,7,1925
8,12/06/2021,24,662
5,06/11/2021,11,1299
6,12/10/2021,14,736
7,24/03/2021,10,795
2,01/08/2021,22,1308
8,29/09/2021,26,958
2,13/04/2021,23,400
2,19/05/2021,8,757
7,13/05/2021,26,70
4,24/01/2021,23,1624
5,10/11/2021,29,1233
6,14/05/2021,28,793
2,10/10/2021,5,1707
4,18/10/2021,24,643
8,26/11/2021,12,24
6,03/10/2021,29,961
4,20/07/2021,24,1985
3,25/08/2021,9,839
6,03/05/2021,20,1911
5,01/11/2021,13,87
8,17/03/2021,5,750
3,26/03/2021,7,1949
3,12/05/2021,25,1701
7,14/03/2021,4,1705
8,18/08/2021,9,519
5,20/12/2021,30,20
3,12/03/2021,12,576
9,26/01/2021,15,233
9,03/06/2021,28,1462
5,02/04/2021,12,975
2,27/08/2021,27,1159
6,23/08/2021,4,1097
4,25/12/2021,9,29
9,26/05/2021,4,1041
1,05/02/2021,13,1726
7,01/06/2021,1,840
7,30/06/2021,26,240
7,28/05/2021,10,518
6,18/01/2021,19,1451
7,02/02/2021,7,773
8,31/10/2021,9,988
6,26/04/2021,26,1566
2,29/05/2021,11,505
4,10/04/2021,7,1922
10,24/06/2021,1,927
4,16/10/2021,5,1167
2,23/10/2021,8,278
1,06/02/2021,2,1053
2,14/10/2021,14,909
6,27/08/2021,9,349
2,19/08/2021,8,1601
1,16/02/2021,20,999
2,11/02/2021,13,1017
5,28/08/2021,7,386
10,21/12/2021,19,1865
7,21/01/2021,4,1603
3,05/12/2021,2,707
3,14/12/2021,28,896
5,28/10/2021,30,415
8,29/11/2021,11,1611
5,22/06/2021,17,1682
8,22/08/2021,7,179
6,29/11/2021,13,712
10,18/06/2021,10,1919
7,30/10/2021,26,1751
10,22/02/2021,12,1758
10,20/10/2021,4,917
10,29/11/2021,11,392
9,20/02/2021,11,12
5,28/02/2021,4,1053
10,10/10/2021,15,424
3,25/12/2021,22,433
5,24/10/2021,24,163
7,28/12/2021,7,435
1,06/08/2021,28,1869
1,07/07/2021,11,80
9,13/03/2021,8,1274
5,25/12/2021,3,235
10,01/09/2021,3,1716
5,24/12/2021,16,663
3,19/07/2021,6,290
8,21/10/2021,1,1769
2,10/09/2021,10,1750
10,07/04/2021,10,1957
10,19/11/2021,30,1878
9,03/09/2021,16,1924
2,15/03/2021,25,950
7,24/07/2021,30,245
4,10/03/2021,12,868
9,22/03/2021,15,168
6,29/04/2021,10,181
3,07/08/2021,10,983
8,02/12/2021,29,229
10,13/04/2021,2,1989
3,15/10/2021,23,232
9,03/04/2021,13,82
6,11/12/2021,16,498
4,07/11/2021,30,1732
4,03/02/2021,21,795
6,30/06/2021,24,345
2,14/11/2021,14,1807
10,29/05/2021,1,1444
6,16/06/2021,5,587
6,06/03/2021,6,121
8,30/12/2021,23,1225
9,07/10/2021,26,1219
1,14/09/2021,12,802
3,30/09/2021,19,1852
6,27/10/2021,27,1165
8,12/05/2021,6,1181
2,17/02/2021,26,428
8,06/09/2021,15,587
2,20/03/2021,23,684
2,23/06/2021,28,129
8,20/12/2021,30,1499
1,19/02/2021,20,1662
9,11/05/2021,23,655
2,28/10/2021,23,1795
8,24/04/2021,16,340
3,26/11/2021,25,116
7,15/09/2021,16,1616
4,20/05/2021,3,1034
9,03/11/2021,22,315
8,27/09/2021,19,61
7,01/04/2021,14,1846
10,13/05/2021,24,13
7,22/12/2021,29,542
8,04/03/2021,2,1797
2,26/05/2021,3,1281
1,01/07/2021,23,814
7,28/07/2021,25,546
6,14/11/2021,14,136
8,02/07/2021,30,398
4,12/07/2021,5,275
4,07/07/2021,23,167
3,19/09/2021,29,587
4,07/10/2021,16,263
3,01/05/2021,26,1470
6,12/12/2021,4,300
1,03/08/2021,27,1070
9,20/06/2021,24,1214
2,17/05/2021,6,1764
3,28/11/2021,10,1
10,04/06/2021,30,1168
3,12/01/2021,25,386
2,30/09/2021,13,1960
6,18/07/2021,4,56
4,19/06/2021,1,342
4,23/09/2021,24,222
2,13/08/2021,3,611
9,04/07/2021,30,75
7,23/06/2021,28,1399
6,25/04/2021,25,758
6,13/06/2021,20,1402
3,19/02/2021,29,485
8,19/11/2021,1,1215
6,26/09/2021,21,386
10,01/12/2021,23,34
4,13/08/2021,27,1796
2,15/03/2021,21,335
2,29/12/2021,20,295
4,29/01/2021,10,1396
4,20/07/2021,4,891
1,09/09/2021,11,567
7,26/07/2021,19,402
10,08/07/2021,8,226
4,07/01/2021,11,1747
